1,0.0,0.0,-0.0609375,-0.029166666666666667,-0.1125,-0.10416666666666667,-0.1453125,-0.175,-0.1703125,-0.21875,-0.0796875,-0.17708333333333334,-0.096875,-0.225,-0.0859375,-0.15833333333333333,-0.0734375,-0.13333333333333333,-0.040625,-0.18333333333333332,-0.05625,-0.2375,-0.046875,-0.15416666666666667,-0.0375,-0.13541666666666666,0.003125,-0.18125,-0.0109375,-0.24166666666666667,-0.009375,-0.15833333333333333,-0.0015625,-0.13541666666666666,0.0453125,-0.16875,0.0328125,-0.21666666666666667,0.028125,-0.16041666666666668,0.0328125,-0.14166666666666666
1,0.0,0.0,-0.059375,-0.03125,-0.10625,-0.10833333333333334,-0.1375,-0.17708333333333334,-0.1640625,-0.22291666666666668,-0.071875,-0.18333333333333332,-0.0953125,-0.22916666666666666,-0.0828125,-0.16666666666666666,-0.0703125,-0.14375,-0.034375,-0.1875,-0.053125,-0.2375,-0.0453125,-0.15625,-0.0328125,-0.13958333333333334,0.0078125,-0.18333333333333332,-0.0078125,-0.24166666666666667,-0.00625,-0.16041666666666668,0.0046875,-0.13958333333333334,0.0515625,-0.17083333333333334,0.0375,-0.21666666666666667,0.0328125,-0.16458333333333333,0.0390625,-0.14583333333333334
1,0.0,0.0,-0.0609375,-0.029166666666666667,-0.1109375,-0.10833333333333334,-0.14375,-0.18125,-0.1703125,-0.225,-0.0765625,-0.18125,-0.0984375,-0.23125,-0.0859375,-0.1625,-0.0734375,-0.13958333333333334,-0.0390625,-0.18958333333333333,-0.05625,-0.24166666666666667,-0.046875,-0.15625,-0.0359375,-0.13958333333333334,0.003125,-0.1875,-0.0109375,-0.24583333333333332,-0.0078125,-0.1625,0.0,-0.14166666666666666,0.046875,-0.175,0.034375,-0.21875,0.0296875,-0.16458333333333333,0.0359375,-0.15
1,0.0,0.0,-0.0609375,-0.03125,-0.109375,-0.11041666666666666,-0.140625,-0.17708333333333334,-0.1671875,-0.22083333333333333,-0.0734375,-0.17916666666666667,-0.0953125,-0.225,-0.084375,-0.16041666666666668,-0.0703125,-0.1375,-0.0359375,-0.18541666666666667,-0.053125,-0.2375,-0.04375,-0.15625,-0.034375,-0.1375,0.0078125,-0.18125,-0.00625,-0.24166666666666667,-0.0046875,-0.16041666666666668,0.003125,-0.14166666666666666,0.05,-0.16875,0.0375,-0.21666666666666667,0.0328125,-0.16458333333333333,0.0375,-0.14791666666666667
1,0.0,0.0,-0.0609375,-0.03125,-0.109375,-0.11041666666666666,-0.140625,-0.17708333333333334,-0.1671875,-0.22083333333333333,-0.0734375,-0.17916666666666667,-0.0953125,-0.225,-0.084375,-0.16041666666666668,-0.0703125,-0.1375,-0.0359375,-0.18541666666666667,-0.053125,-0.2375,-0.04375,-0.15625,-0.034375,-0.1375,0.0078125,-0.18125,-0.00625,-0.24166666666666667,-0.0046875,-0.16041666666666668,0.003125,-0.14166666666666666,0.05,-0.16875,0.0375,-0.21666666666666667,0.0328125,-0.16458333333333333,0.0375,-0.14791666666666667
1,0.0,0.0,-0.059375,-0.029166666666666667,-0.109375,-0.10833333333333334,-0.140625,-0.17916666666666667,-0.1671875,-0.22291666666666668,-0.0765625,-0.17916666666666667,-0.096875,-0.22916666666666666,-0.084375,-0.1625,-0.0703125,-0.1375,-0.0375,-0.18541666666666667,-0.0546875,-0.23958333333333334,-0.0453125,-0.15625,-0.034375,-0.1375,0.0046875,-0.18333333333333332,-0.009375,-0.24375,-0.0078125,-0.16041666666666668,0.0,-0.1375,0.0484375,-0.17083333333333334,0.0359375,-0.21666666666666667,0.0296875,-0.1625,0.0359375,-0.14375
1,0.0,0.0,-0.059375,-0.029166666666666667,-0.109375,-0.10833333333333334,-0.140625,-0.17916666666666667,-0.1671875,-0.22291666666666668,-0.0765625,-0.17916666666666667,-0.096875,-0.22916666666666666,-0.084375,-0.1625,-0.0703125,-0.1375,-0.0375,-0.18541666666666667,-0.0546875,-0.23958333333333334,-0.0453125,-0.15625,-0.034375,-0.1375,0.0046875,-0.18333333333333332,-0.009375,-0.24375,-0.0078125,-0.16041666666666668,0.0,-0.1375,0.0484375,-0.17083333333333334,0.0359375,-0.21666666666666667,0.0296875,-0.1625,0.0359375,-0.14375
1,0.0,0.0,-0.0609375,-0.029166666666666667,-0.1109375,-0.10416666666666667,-0.1421875,-0.175,-0.16875,-0.21875,-0.078125,-0.175,-0.096875,-0.22708333333333333,-0.084375,-0.16041666666666668,-0.0703125,-0.13333333333333333,-0.0390625,-0.18125,-0.0546875,-0.23541666666666666,-0.0453125,-0.15416666666666667,-0.0359375,-0.13541666666666666,0.003125,-0.17916666666666667,-0.009375,-0.24166666666666667,-0.0078125,-0.15833333333333333,0.0,-0.1375,0.046875,-0.16875,0.0328125,-0.21458333333333332,0.028125,-0.1625,0.034375,-0.14583333333333334
1,0.0,0.0,-0.0609375,-0.029166666666666667,-0.1109375,-0.10416666666666667,-0.1421875,-0.175,-0.16875,-0.21875,-0.078125,-0.175,-0.096875,-0.22708333333333333,-0.084375,-0.16041666666666668,-0.0703125,-0.13333333333333333,-0.0390625,-0.18125,-0.0546875,-0.23541666666666666,-0.0453125,-0.15416666666666667,-0.0359375,-0.13541666666666666,0.003125,-0.17916666666666667,-0.009375,-0.24166666666666667,-0.0078125,-0.15833333333333333,0.0,-0.1375,0.046875,-0.16875,0.0328125,-0.21458333333333332,0.028125,-0.1625,0.034375,-0.14583333333333334
1,0.0,0.0,-0.0625,-0.03125,-0.1109375,-0.10833333333333334,-0.1421875,-0.17916666666666667,-0.16875,-0.22291666666666668,-0.0765625,-0.17708333333333334,-0.096875,-0.225,-0.084375,-0.16041666666666668,-0.06875,-0.13541666666666666,-0.0375,-0.18333333333333332,-0.0546875,-0.2375,-0.0453125,-0.15625,-0.034375,-0.1375,0.0046875,-0.18125,-0.009375,-0.24375,-0.0078125,-0.16041666666666668,0.0,-0.13958333333333334,0.046875,-0.17083333333333334,0.034375,-0.21875,0.0296875,-0.16666666666666666,0.034375,-0.14583333333333334
